profile,depth,time,latitude,longitude,chlorophyll
,m,UTC,degrees_north,degrees_east,mg m-3
55830,110.0,2023-07-01T13:11:04Z,34.197404999999996,-120.23255,0.1761818181818182
55831,110.0,2023-07-01T16:17:48Z,34.1916275,-120.192595,0.17945454545454545
55832,110.0,2023-07-01T19:18:44Z,34.1848825,-120.15658,0.17700000000000002
55833,110.0,2023-07-01T22:24:42Z,34.1999775,-120.1295025,0.1761818181818182
55834,110.0,2023-07-02T01:28:53Z,34.2270125,-120.1192575,0.17918181818181822
55835,110.0,2023-07-02T04:28:53Z,34.254795,-120.11623750000001,0.18089999999999998
55836,110.0,2023-07-02T07:28:44Z,34.278785,-120.1080575,0.18245454545454545
55837,110.0,2023-07-02T10:28:27Z,34.29374,-120.09042249999999,0.18
55838,110.0,2023-07-02T13:32:36Z,34.296890000000005,-120.0723725,0.18225
55839,110.0,2023-07-02T16:35:57Z,34.295100000000005,-120.0585775,0.18225
55840,110.0,2023-07-02T19:36:42Z,34.29085,-120.0433575,0.1812
55841,110.0,2023-07-02T22:38:04Z,34.28554,-120.02241000000001,0.18109090909090908
55842,110.0,2023-07-03T01:40:52Z,34.2823925,-119.99865249999999,0.1791818181818182
55843,110.0,2023-07-03T04:41:44Z,34.279325,-119.9778775,0.18436363636363637
55844,110.0,2023-07-03T07:42:49Z,34.274625,-119.95594750000001,0.18749999999999997
55845,110.0,2023-07-03T10:43:04Z,34.2684525,-119.9251275,0.19418181818181815
55846,110.0,2023-07-03T13:47:06Z,34.2785275,-119.92771499999999,0.1896
55847,110.0,2023-07-03T16:48:10Z,34.270105,-119.9238125,0.19281818181818186
55848,110.0,2023-07-03T19:50:16Z,34.284912500000004,-119.91667000000001,0.1941818181818182
55849,110.0,2023-07-03T22:49:42Z,34.2764,-119.912925,0.18899999999999997
55850,110.0,2023-07-04T01:48:44Z,34.26526,-119.928685,0.18654545454545454
55851,110.0,2023-07-04T04:51:06Z,34.2741575,-119.9206625,0.19200000000000003
55852,110.0,2023-07-04T07:57:26Z,34.2596275,-119.92432,0.1941818181818182
55853,110.0,2023-07-04T11:01:28Z,34.2679825,-119.9175175,0.20075
55854,110.0,2023-07-04T14:02:22Z,34.265139999999995,-119.9271425,0.20775000000000002
55855,110.0,2023-07-04T17:03:18Z,34.2769425,-119.92040750000001,0.19875
55856,110.0,2023-07-04T20:02:28Z,34.267685,-119.9229125,0.20154545454545456
55857,110.0,2023-07-04T23:03:20Z,34.2757925,-119.9129225,0.1996363636363636
55858,110.0,2023-07-05T02:05:32Z,34.265452499999995,-119.9212875,0.19881818181818184
55859,110.0,2023-07-05T05:07:57Z,34.2597225,-119.910505,0.2091818181818182
55860,110.0,2023-07-05T08:07:57Z,34.2585,-119.89403,0.21790909090909094
55861,110.0,2023-07-05T10:59:46Z,34.25777,-119.8755725,0.22020000000000003
55862,110.0,2023-07-05T13:37:32Z,34.2612725,-119.85255500000001,0.21389999999999998
55863,110.0,2023-07-05T16:07:06Z,34.254255,-119.857565,0.2178
55864,110.0,2023-07-05T18:37:26Z,34.26403,-119.852985,0.21354545454545457
55865,110.0,2023-07-05T20:58:32Z,34.2607525,-119.85002,0.2258181818181818
55866,110.0,2023-07-05T23:21:26Z,34.2749125,-119.85566,0.22772727272727272
55867,110.0,2023-07-06T01:31:37Z,34.283575,-119.8448725,0.22281818181818183
55868,110.0,2023-07-06T03:28:48Z,34.2861725,-119.83194,0.2178
55869,110.0,2023-07-06T05:14:36Z,34.2901525,-119.822455,0.22099999999999997
55870,110.0,2023-07-06T06:59:06Z,34.2943925,-119.8176075,0.22233333333333333
55871,110.0,2023-07-06T08:42:15Z,34.29796,-119.81554750000001,0.2226
55872,110.0,2023-07-06T10:27:22Z,34.2986275,-119.8135025,0.21433333333333335
55873,110.0,2023-07-06T11:53:22Z,34.29839,-119.81095,0.2367
55874,110.0,2023-07-06T13:13:35Z,34.298135,-119.80511,0.22
55875,110.0,2023-07-06T14:12:05Z,34.298100000000005,-119.79968500000001,NaN
55876,110.0,2023-07-06T15:03:00Z,34.29807,-119.79414,0.21600000000000003
55877,110.0,2023-07-06T15:52:36Z,34.297805000000004,-119.78841249999999,0.21300000000000002
55817,120.0,2023-06-30T00:52:25Z,34.2572075,-120.55573,0.1685
55818,120.0,2023-06-30T03:58:54Z,34.25009,-120.537525,0.16920000000000002
55819,120.0,2023-06-30T07:00:14Z,34.2485375,-120.516155,0.16990909090909093
55820,120.0,2023-06-30T09:56:10Z,34.24785,-120.4872425,0.17154545454545456
55821,120.0,2023-06-30T12:45:24Z,34.246129999999994,-120.4582775,0.16924999999999998
55822,120.0,2023-06-30T15:25:42Z,34.2435525,-120.43620250000001,0.16925
55823,120.0,2023-06-30T18:06:05Z,34.240285,-120.414965,0.17
55824,120.0,2023-06-30T20:42:06Z,34.23317,-120.38898,0.17127272727272727
55825,120.0,2023-06-30T23:16:11Z,34.2236725,-120.3613375,0.1716
55826,120.0,2023-07-01T01:58:50Z,34.2151225,-120.3392525,0.1779
55827,120.0,2023-07-01T04:42:38Z,34.21045,-120.3217175,0.17672727272727273
55828,120.0,2023-07-01T07:27:50Z,34.206154999999995,-120.29866249999999,0.1761818181818182
55829,120.0,2023-07-01T10:16:43Z,34.2017475,-120.26787250000001,0.1750909090909091
55830,120.0,2023-07-01T13:11:04Z,34.197404999999996,-120.23255,0.1782
55831,120.0,2023-07-01T16:17:48Z,34.1916275,-120.192595,0.17579999999999998
55832,120.0,2023-07-01T19:18:44Z,34.1848825,-120.15658,0.1791818181818182
55833,120.0,2023-07-01T22:24:42Z,34.1999775,-120.1295025,0.17492307692307693
55834,120.0,2023-07-02T01:28:53Z,34.2270125,-120.1192575,0.17899999999999996
55835,120.0,2023-07-02T04:28:53Z,34.254795,-120.11623750000001,0.18272727272727274
55836,120.0,2023-07-02T07:28:44Z,34.278785,-120.1080575,0.18109090909090908
55837,120.0,2023-07-02T10:28:27Z,34.29374,-120.09042249999999,0.18225
55838,120.0,2023-07-02T13:32:36Z,34.296890000000005,-120.0723725,0.18436363636363637
55839,120.0,2023-07-02T16:35:57Z,34.295100000000005,-120.0585775,0.18545454545454546
55840,120.0,2023-07-02T19:36:42Z,34.29085,-120.0433575,0.183
55841,120.0,2023-07-02T22:38:04Z,34.28554,-120.02241000000001,0.18490909090909088
55842,120.0,2023-07-03T01:40:52Z,34.2823925,-119.99865249999999,0.17950000000000002
55843,120.0,2023-07-03T04:41:44Z,34.279325,-119.9778775,0.18818181818181817
55844,120.0,2023-07-03T07:42:49Z,34.274625,-119.95594750000001,0.18499999999999997
55845,120.0,2023-07-03T10:43:04Z,34.2684525,-119.9251275,0.1896
55846,120.0,2023-07-03T13:47:06Z,34.2785275,-119.92771499999999,0.1872
55847,120.0,2023-07-03T16:48:10Z,34.270105,-119.9238125,0.19470000000000004
55848,120.0,2023-07-03T19:50:16Z,34.284912500000004,-119.91667000000001,0.19336363636363635
55849,120.0,2023-07-03T22:49:42Z,34.2764,-119.912925,0.19063636363636363
55850,120.0,2023-07-04T01:48:44Z,34.26526,-119.928685,0.1935
55851,120.0,2023-07-04T04:51:06Z,34.2741575,-119.9206625,0.19075
55852,120.0,2023-07-04T07:57:26Z,34.2596275,-119.92432,0.18900000000000006
55853,120.0,2023-07-04T11:01:28Z,34.2679825,-119.9175175,0.19827272727272727
55854,120.0,2023-07-04T14:02:22Z,34.265139999999995,-119.9271425,0.20100000000000004
55855,120.0,2023-07-04T17:03:18Z,34.2769425,-119.92040750000001,0.19936363636363638
55856,120.0,2023-07-04T20:02:28Z,34.267685,-119.9229125,0.19650000000000004
55857,120.0,2023-07-04T23:03:20Z,34.2757925,-119.9129225,0.206
55858,120.0,2023-07-05T02:05:32Z,34.265452499999995,-119.9212875,0.20200000000000004
55859,120.0,2023-07-05T05:07:57Z,34.2597225,-119.910505,0.20345454545454544
55860,120.0,2023-07-05T08:07:57Z,34.2585,-119.89403,0.21027272727272733
55861,120.0,2023-07-05T10:59:46Z,34.25777,-119.8755725,0.2170909090909091
55862,120.0,2023-07-05T13:37:32Z,34.2612725,-119.85255500000001,0.20945454545454548
55863,120.0,2023-07-05T16:07:06Z,34.254255,-119.857565,0.20863636363636368
55864,120.0,2023-07-05T18:37:26Z,34.26403,-119.852985,0.21709090909090908
55865,120.0,2023-07-05T20:58:32Z,34.2607525,-119.85002,0.22050000000000006
55866,120.0,2023-07-05T23:21:26Z,34.2749125,-119.85566,0.22172727272727275
55867,120.0,2023-07-06T01:31:37Z,34.283575,-119.8448725,0.22090909090909092
55868,120.0,2023-07-06T03:28:48Z,34.2861725,-119.83194,0.22063636363636363
55869,120.0,2023-07-06T05:14:36Z,34.2901525,-119.822455,0.21180000000000004
55870,120.0,2023-07-06T06:59:06Z,34.2943925,-119.8176075,0.2121
55871,120.0,2023-07-06T08:42:15Z,34.29796,-119.81554750000001,0.2112
55872,120.0,2023-07-06T10:27:22Z,34.2986275,-119.8135025,0.22469999999999998
55873,120.0,2023-07-06T11:53:22Z,34.29839,-119.81095,0.21989999999999998
55874,120.0,2023-07-06T13:13:35Z,34.298135,-119.80511,0.21333333333333335
55875,120.0,2023-07-06T14:12:05Z,34.298100000000005,-119.79968500000001,NaN
55876,120.0,2023-07-06T15:03:00Z,34.29807,-119.79414,NaN
55817,130.0,2023-06-30T00:52:25Z,34.2572075,-120.55573,0.1719230769230769
55818,130.0,2023-06-30T03:58:54Z,34.25009,-120.537525,0.17072727272727273
55819,130.0,2023-06-30T07:00:14Z,34.2485375,-120.516155,0.1722
55820,130.0,2023-06-30T09:56:10Z,34.24785,-120.4872425,0.1689
55821,130.0,2023-06-30T12:45:24Z,34.246129999999994,-120.4582775,0.1699090909090909
55822,130.0,2023-06-30T15:25:42Z,34.2435525,-120.43620250000001,0.16949999999999998
55823,130.0,2023-06-30T18:06:05Z,34.240285,-120.414965,0.1720909090909091
55824,130.0,2023-06-30T20:42:06Z,34.23317,-120.38898,0.17127272727272727
55825,130.0,2023-06-30T23:16:11Z,34.2236725,-120.3613375,0.171
55826,130.0,2023-07-01T01:58:50Z,34.2151225,-120.3392525,0.1749
55827,130.0,2023-07-01T04:42:38Z,34.21045,-120.3217175,0.17754545454545453
55828,130.0,2023-07-01T07:27:50Z,34.206154999999995,-120.29866249999999,0.17370000000000002
55829,130.0,2023-07-01T10:16:43Z,34.2017475,-120.26787250000001,0.17836363636363634
55830,130.0,2023-07-01T13:11:04Z,34.197404999999996,-120.23255,0.1797
55831,130.0,2023-07-01T16:17:48Z,34.1916275,-120.192595,0.1789090909090909
55832,130.0,2023-07-01T19:18:44Z,34.1848825,-120.15658,0.1785
55833,130.0,2023-07-01T22:24:42Z,34.1999775,-120.1295025,0.17725000000000002
55834,130.0,2023-07-02T01:28:53Z,34.2270125,-120.1192575,0.18109090909090908
55835,130.0,2023-07-02T04:28:53Z,34.254795,-120.11623750000001,0.183
55836,130.0,2023-07-02T07:28:44Z,34.278785,-120.1080575,0.18500000000000003
55837,130.0,2023-07-02T10:28:27Z,34.29374,-120.09042249999999,0.1815
55838,130.0,2023-07-02T13:32:36Z,34.296890000000005,-120.0723725,0.18327272727272728
55839,130.0,2023-07-02T16:35:57Z,34.295100000000005,-120.0585775,0.18625
55840,130.0,2023-07-02T19:36:42Z,34.29085,-120.0433575,0.18136363636363637
55841,130.0,2023-07-02T22:38:04Z,34.28554,-120.02241000000001,0.18425000000000002
55842,130.0,2023-07-03T01:40:52Z,34.2823925,-119.99865249999999,0.18136363636363637
55843,130.0,2023-07-03T04:41:44Z,34.279325,-119.9778775,0.1845
55844,130.0,2023-07-03T07:42:49Z,34.274625,-119.95594750000001,0.1835454545454545
55845,130.0,2023-07-03T10:43:04Z,34.2684525,-119.9251275,0.198
55846,130.0,2023-07-03T13:47:06Z,34.2785275,-119.92771499999999,0.1887
55847,130.0,2023-07-03T16:48:10Z,34.270105,-119.9238125,0.19090909090909092
55848,130.0,2023-07-03T19:50:16Z,34.284912500000004,-119.91667000000001,0.1928181818181818
55849,130.0,2023-07-03T22:49:42Z,34.2764,-119.912925,0.18899999999999997
55850,130.0,2023-07-04T01:48:44Z,34.26526,-119.928685,0.19336363636363635
55851,130.0,2023-07-04T04:51:06Z,34.2741575,-119.9206625,0.18981818181818183
55852,130.0,2023-07-04T07:57:26Z,34.2596275,-119.92432,0.1922727272727273
55853,130.0,2023-07-04T11:01:28Z,34.2679825,-119.9175175,0.20127272727272727
55854,130.0,2023-07-04T14:02:22Z,34.265139999999995,-119.9271425,0.19745454545454547
55855,130.0,2023-07-04T17:03:18Z,34.2769425,-119.92040750000001,0.20645454545454545
55856,130.0,2023-07-04T20:02:28Z,34.267685,-119.9229125,0.19560000000000002
55857,130.0,2023-07-04T23:03:20Z,34.2757925,-119.9129225,0.19936363636363638
55858,130.0,2023-07-05T02:05:32Z,34.265452499999995,-119.9212875,0.19854545454545455
55859,130.0,2023-07-05T05:07:57Z,34.2597225,-119.910505,0.20939999999999998
55860,130.0,2023-07-05T08:07:57Z,34.2585,-119.89403,0.2050909090909091
55861,130.0,2023-07-05T10:59:46Z,34.25777,-119.8755725,0.20863636363636362
55862,130.0,2023-07-05T13:37:32Z,34.2612725,-119.85255500000001,0.2088
55863,130.0,2023-07-05T16:07:06Z,34.254255,-119.857565,0.2109
55864,130.0,2023-07-05T18:37:26Z,34.26403,-119.852985,0.21409090909090914
55865,130.0,2023-07-05T20:58:32Z,34.2607525,-119.85002,0.21966666666666665
55866,130.0,2023-07-05T23:21:26Z,34.2749125,-119.85566,0.22772727272727272
55867,130.0,2023-07-06T01:31:37Z,34.283575,-119.8448725,0.21810000000000002
55868,130.0,2023-07-06T03:28:48Z,34.2861725,-119.83194,0.21810000000000002
55869,130.0,2023-07-06T05:14:36Z,34.2901525,-119.822455,0.21059999999999998
55870,130.0,2023-07-06T06:59:06Z,34.2943925,-119.8176075,0.21100000000000002
55871,130.0,2023-07-06T08:42:15Z,34.29796,-119.81554750000001,0.20933333333333337
55872,130.0,2023-07-06T10:27:22Z,34.2986275,-119.8135025,0.21333333333333335
55873,130.0,2023-07-06T11:53:22Z,34.29839,-119.81095,0.22470000000000004
55874,130.0,2023-07-06T13:13:35Z,34.298135,-119.80511,0.21933333333333335
55817,140.0,2023-06-30T00:52:25Z,34.2572075,-120.55573,0.1695
55818,140.0,2023-06-30T03:58:54Z,34.25009,-120.537525,0.17181818181818184
55819,140.0,2023-06-30T07:00:14Z,34.2485375,-120.516155,0.17263636363636364
55820,140.0,2023-06-30T09:56:10Z,34.24785,-120.4872425,0.17250000000000001
55821,140.0,2023-06-30T12:45:24Z,34.246129999999994,-120.4582775,0.17250000000000001
55822,140.0,2023-06-30T15:25:42Z,34.2435525,-120.43620250000001,0.17263636363636364
55823,140.0,2023-06-30T18:06:05Z,34.240285,-120.414965,0.17225
55824,140.0,2023-06-30T20:42:06Z,34.23317,-120.38898,0.17099999999999999
55825,140.0,2023-06-30T23:16:11Z,34.2236725,-120.3613375,0.17429999999999998
55826,140.0,2023-07-01T01:58:50Z,34.2151225,-120.3392525,0.17727272727272728
55827,140.0,2023-07-01T04:42:38Z,34.21045,-120.3217175,0.17672727272727273
55828,140.0,2023-07-01T07:27:50Z,34.206154999999995,-120.29866249999999,0.17725
55829,140.0,2023-07-01T10:16:43Z,34.2017475,-120.26787250000001,0.1775
55830,140.0,2023-07-01T13:11:04Z,34.197404999999996,-120.23255,0.1803
55831,140.0,2023-07-01T16:17:48Z,34.1916275,-120.192595,0.1824
55832,140.0,2023-07-01T19:18:44Z,34.1848825,-120.15658,0.17890909090909093
55833,140.0,2023-07-01T22:24:42Z,34.1999775,-120.1295025,0.1795
55834,140.0,2023-07-02T01:28:53Z,34.2270125,-120.1192575,0.18109090909090908
55835,140.0,2023-07-02T04:28:53Z,34.254795,-120.11623750000001,0.1835454545454545
55836,140.0,2023-07-02T07:28:44Z,34.278785,-120.1080575,0.18350000000000002
55837,140.0,2023-07-02T10:28:27Z,34.29374,-120.09042249999999,0.1827272727272727
55838,140.0,2023-07-02T13:32:36Z,34.296890000000005,-120.0723725,0.18600000000000003
55839,140.0,2023-07-02T16:35:57Z,34.295100000000005,-120.0585775,0.18545454545454546
55840,140.0,2023-07-02T19:36:42Z,34.29085,-120.0433575,0.18119999999999997
55841,140.0,2023-07-02T22:38:04Z,34.28554,-120.02241000000001,0.18490909090909088
55842,140.0,2023-07-03T01:40:52Z,34.2823925,-119.99865249999999,0.18075
55843,140.0,2023-07-03T04:41:44Z,34.279325,-119.9778775,0.18425
55844,140.0,2023-07-03T07:42:49Z,34.274625,-119.95594750000001,0.18399999999999997
55845,140.0,2023-07-03T10:43:04Z,34.2684525,-119.9251275,0.19170000000000004
55846,140.0,2023-07-03T13:47:06Z,34.2785275,-119.92771499999999,0.18700000000000003
55847,140.0,2023-07-03T16:48:10Z,34.270105,-119.9238125,0.19290000000000002
55848,140.0,2023-07-03T19:50:16Z,34.284912500000004,-119.91667000000001,0.1947
55849,140.0,2023-07-03T22:49:42Z,34.2764,-119.912925,0.1905
55850,140.0,2023-07-04T01:48:44Z,34.26526,-119.928685,0.1906363636363637
55851,140.0,2023-07-04T04:51:06Z,34.2741575,-119.9206625,0.19275000000000006
55852,140.0,2023-07-04T07:57:26Z,34.2596275,-119.92432,0.20072727272727275
55853,140.0,2023-07-04T11:01:28Z,34.2679825,-119.9175175,0.20045454545454547
55854,140.0,2023-07-04T14:02:22Z,34.265139999999995,-119.9271425,0.19772727272727275
55855,140.0,2023-07-04T17:03:18Z,34.2769425,-119.92040750000001,0.19854545454545455
55856,140.0,2023-07-04T20:02:28Z,34.267685,-119.9229125,0.1975
55857,140.0,2023-07-04T23:03:20Z,34.2757925,-119.9129225,0.20290909090909093
55858,140.0,2023-07-05T02:05:32Z,34.265452499999995,-119.9212875,0.1969090909090909
55859,140.0,2023-07-05T05:07:57Z,34.2597225,-119.910505,0.20836363636363633
55860,140.0,2023-07-05T08:07:57Z,34.2585,-119.89403,0.2029090909090909
55861,140.0,2023-07-05T10:59:46Z,34.25777,-119.8755725,0.20890909090909096
55862,140.0,2023-07-05T13:37:32Z,34.2612725,-119.85255500000001,0.20669999999999997
55863,140.0,2023-07-05T16:07:06Z,34.254255,-119.857565,0.2110909090909091
55864,140.0,2023-07-05T18:37:26Z,34.26403,-119.852985,0.21409090909090914
55865,140.0,2023-07-05T20:58:32Z,34.2607525,-119.85002,0.2193
55866,140.0,2023-07-05T23:21:26Z,34.2749125,-119.85566,0.21540000000000004
55867,140.0,2023-07-06T01:31:37Z,34.283575,-119.8448725,0.21666666666666667
55868,140.0,2023-07-06T03:28:48Z,34.2861725,-119.83194,0.21150000000000002
55869,140.0,2023-07-06T05:14:36Z,34.2901525,-119.822455,0.21033333333333337
55870,140.0,2023-07-06T06:59:06Z,34.2943925,-119.8176075,0.20833333333333337
55871,140.0,2023-07-06T08:42:15Z,34.29796,-119.81554750000001,0.20890909090909096
55872,140.0,2023-07-06T10:27:22Z,34.2986275,-119.8135025,0.2112
55873,140.0,2023-07-06T11:53:22Z,34.29839,-119.81095,0.21966666666666665
55874,140.0,2023-07-06T13:13:35Z,34.298135,-119.80511,0.21166666666666667
55817,150.0,2023-06-30T00:52:25Z,34.2572075,-120.55573,0.17200000000000001
55818,150.0,2023-06-30T03:58:54Z,34.25009,-120.537525,0.1725
55819,150.0,2023-06-30T07:00:14Z,34.2485375,-120.516155,0.1734
55820,150.0,2023-06-30T09:56:10Z,34.24785,-120.4872425,0.17166666666666666
55821,150.0,2023-06-30T12:45:24Z,34.246129999999994,-120.4582775,0.17374999999999996
55822,150.0,2023-06-30T15:25:42Z,34.2435525,-120.43620250000001,0.17500000000000002
55823,150.0,2023-06-30T18:06:05Z,34.240285,-120.414965,0.17345454545454544
55824,150.0,2023-06-30T20:42:06Z,34.23317,-120.38898,0.17181818181818181
55825,150.0,2023-06-30T23:16:11Z,34.2236725,-120.3613375,0.1746
55826,150.0,2023-07-01T01:58:50Z,34.2151225,-120.3392525,0.17790000000000003
55827,150.0,2023-07-01T04:42:38Z,34.21045,-120.3217175,0.17850000000000002
55828,150.0,2023-07-01T07:27:50Z,34.206154999999995,-120.29866249999999,0.17754545454545456
55829,150.0,2023-07-01T10:16:43Z,34.2017475,-120.26787250000001,0.17836363636363636
55830,150.0,2023-07-01T13:11:04Z,34.197404999999996,-120.23255,0.18089999999999998
55831,150.0,2023-07-01T16:17:48Z,34.1916275,-120.192595,0.1838181818181818
55832,150.0,2023-07-01T19:18:44Z,34.1848825,-120.15658,0.1785
55833,150.0,2023-07-01T22:24:42Z,34.1999775,-120.1295025,0.17945454545454545
55834,150.0,2023-07-02T01:28:53Z,34.2270125,-120.1192575,0.18245454545454542
55835,150.0,2023-07-02T04:28:53Z,34.254795,-120.11623750000001,0.1846363636363636
55836,150.0,2023-07-02T07:28:44Z,34.278785,-120.1080575,0.18409090909090908
55837,150.0,2023-07-02T10:28:27Z,34.29374,-120.09042249999999,0.18490909090909088
55838,150.0,2023-07-02T13:32:36Z,34.296890000000005,-120.0723725,0.18518181818181817
55839,150.0,2023-07-02T16:35:57Z,34.295100000000005,-120.0585775,0.18849999999999997
55840,150.0,2023-07-02T19:36:42Z,34.29085,-120.0433575,0.18136363636363637
55841,150.0,2023-07-02T22:38:04Z,34.28554,-120.02241000000001,0.186
55842,150.0,2023-07-03T01:40:52Z,34.2823925,-119.99865249999999,0.18109090909090908
55843,150.0,2023-07-03T04:41:44Z,34.279325,-119.9778775,0.18599999999999997
55844,150.0,2023-07-03T07:42:49Z,34.274625,-119.95594750000001,0.18119999999999997
55845,150.0,2023-07-03T10:43:04Z,34.2684525,-119.9251275,0.18927272727272726
55846,150.0,2023-07-03T13:47:06Z,34.2785275,-119.92771499999999,0.18369230769230768
55847,150.0,2023-07-03T16:48:10Z,34.270105,-119.9238125,0.18954545454545454
55848,150.0,2023-07-03T19:50:16Z,34.284912500000004,-119.91667000000001,0.19445454545454546
55849,150.0,2023-07-03T22:49:42Z,34.2764,-119.912925,0.19336363636363635
55850,150.0,2023-07-04T01:48:44Z,34.26526,-119.928685,0.1938
55851,150.0,2023-07-04T04:51:06Z,34.2741575,-119.9206625,0.19390909090909092
55852,150.0,2023-07-04T07:57:26Z,34.2596275,-119.92432,0.1906363636363637
55853,150.0,2023-07-04T11:01:28Z,34.2679825,-119.9175175,0.20127272727272727
55854,150.0,2023-07-04T14:02:22Z,34.265139999999995,-119.9271425,0.20481818181818182
55855,150.0,2023-07-04T17:03:18Z,34.2769425,-119.92040750000001,0.2031818181818182
55856,150.0,2023-07-04T20:02:28Z,34.267685,-119.9229125,0.20339999999999997
55857,150.0,2023-07-04T23:03:20Z,34.2757925,-119.9129225,0.20275
55858,150.0,2023-07-05T02:05:32Z,34.265452499999995,-119.9212875,0.19745454545454547
55859,150.0,2023-07-05T05:07:57Z,34.2597225,-119.910505,0.20072727272727275
55860,150.0,2023-07-05T08:07:57Z,34.2585,-119.89403,0.20618181818181816
55861,150.0,2023-07-05T10:59:46Z,34.25777,-119.8755725,0.2091818181818182
55862,150.0,2023-07-05T13:37:32Z,34.2612725,-119.85255500000001,0.20725000000000002
55863,150.0,2023-07-05T16:07:06Z,34.254255,-119.857565,0.20550000000000002
55864,150.0,2023-07-05T18:37:26Z,34.26403,-119.852985,0.211
55865,150.0,2023-07-05T20:58:32Z,34.2607525,-119.85002,0.21749999999999997
55866,150.0,2023-07-05T23:21:26Z,34.2749125,-119.85566,0.21627272727272728
55867,150.0,2023-07-06T01:31:37Z,34.283575,-119.8448725,0.21600000000000003
55868,150.0,2023-07-06T03:28:48Z,34.2861725,-119.83194,0.2097
55869,150.0,2023-07-06T05:14:36Z,34.2901525,-119.822455,0.2088
55870,150.0,2023-07-06T06:59:06Z,34.2943925,-119.8176075,0.208
55871,150.0,2023-07-06T08:42:15Z,34.29796,-119.81554750000001,0.20618181818181822
55872,150.0,2023-07-06T10:27:22Z,34.2986275,-119.8135025,0.21000000000000002
55873,150.0,2023-07-06T11:53:22Z,34.29839,-119.81095,0.21733333333333332
55874,150.0,2023-07-06T13:13:35Z,34.298135,-119.80511,0.215
55817,160.0,2023-06-30T00:52:25Z,34.2572075,-120.55573,0.1712727272727273
55818,160.0,2023-06-30T03:58:54Z,34.25009,-120.537525,0.1737
55819,160.0,2023-06-30T07:00:14Z,34.2485375,-120.516155,0.1726666666666667
55820,160.0,2023-06-30T09:56:10Z,34.24785,-120.4872425,0.17345454545454547
55821,160.0,2023-06-30T12:45:24Z,34.246129999999994,-120.4582775,0.17072727272727273
55822,160.0,2023-06-30T15:25:42Z,34.2435525,-120.43620250000001,0.1731818181818182
55823,160.0,2023-06-30T18:06:05Z,34.240285,-120.414965,0.1729090909090909
55824,160.0,2023-06-30T20:42:06Z,34.23317,-120.38898,0.17070000000000002
55825,160.0,2023-06-30T23:16:11Z,34.2236725,-120.3613375,0.17460000000000003
55826,160.0,2023-07-01T01:58:50Z,34.2151225,-120.3392525,0.1779
55827,160.0,2023-07-01T04:42:38Z,34.21045,-120.3217175,0.18054545454545456
55828,160.0,2023-07-01T07:27:50Z,34.206154999999995,-120.29866249999999,0.1761818181818182
55829,160.0,2023-07-01T10:16:43Z,34.2017475,-120.26787250000001,0.17863636363636365
55830,160.0,2023-07-01T13:11:04Z,34.197404999999996,-120.23255,0.1803
55831,160.0,2023-07-01T16:17:48Z,34.1916275,-120.192595,0.18163636363636362
55832,160.0,2023-07-01T19:18:44Z,34.1848825,-120.15658,0.1812
55833,160.0,2023-07-01T22:24:42Z,34.1999775,-120.1295025,0.18109090909090908
55834,160.0,2023-07-02T01:28:53Z,34.2270125,-120.1192575,0.183
55835,160.0,2023-07-02T04:28:53Z,34.254795,-120.11623750000001,0.18480000000000002
55836,160.0,2023-07-02T07:28:44Z,34.278785,-120.1080575,0.1857272727272727
55837,160.0,2023-07-02T10:28:27Z,34.29374,-120.09042249999999,0.1881
55838,160.0,2023-07-02T13:32:36Z,34.296890000000005,-120.0723725,0.18490909090909088
55839,160.0,2023-07-02T16:35:57Z,34.295100000000005,-120.0585775,0.18872727272727274
55840,160.0,2023-07-02T19:36:42Z,34.29085,-120.0433575,0.18299999999999997
55841,160.0,2023-07-02T22:38:04Z,34.28554,-120.02241000000001,0.18790909090909091
55842,160.0,2023-07-03T01:40:52Z,34.2823925,-119.99865249999999,0.18327272727272728
55843,160.0,2023-07-03T04:41:44Z,34.279325,-119.9778775,0.18627272727272726
55844,160.0,2023-07-03T07:42:49Z,34.274625,-119.95594750000001,0.18381818181818185
55845,160.0,2023-07-03T10:43:04Z,34.2684525,-119.9251275,0.18872727272727274
55846,160.0,2023-07-03T13:47:06Z,34.2785275,-119.92771499999999,0.18275000000000005
55847,160.0,2023-07-03T16:48:10Z,34.270105,-119.9238125,0.19445454545454546
55848,160.0,2023-07-03T19:50:16Z,34.284912500000004,-119.91667000000001,0.195
55849,160.0,2023-07-03T22:49:42Z,34.2764,-119.912925,0.1965
55850,160.0,2023-07-04T01:48:44Z,34.26526,-119.928685,0.1941
55851,160.0,2023-07-04T04:51:06Z,34.2741575,-119.9206625,0.19199999999999998
55852,160.0,2023-07-04T07:57:26Z,34.2596275,-119.92432,0.19100000000000003
55853,160.0,2023-07-04T11:01:28Z,34.2679825,-119.9175175,0.20275
55854,160.0,2023-07-04T14:02:22Z,34.265139999999995,-119.9271425,0.195
55855,160.0,2023-07-04T17:03:18Z,34.2769425,-119.92040750000001,0.2025
55856,160.0,2023-07-04T20:02:28Z,34.267685,-119.9229125,0.20290909090909093
55857,160.0,2023-07-04T23:03:20Z,34.2757925,-119.9129225,0.20072727272727275
55858,160.0,2023-07-05T02:05:32Z,34.265452499999995,-119.9212875,0.1988181818181818
